Year,Week,Home,Away,hScore,aScore,Win,hRushYdsScored,hPassYdsScored,hPuntAvgScored,hPenAvgScored,hSackAvgScored,hRushYdsAllowed,hPassYdsAllowed,hPuntAvgAllowed,hPenAvgAllowed,hSackAvgAllowed,hTurnoverDiff,aRushYdsScored,aPassYdsScored,aPuntAvgScored,aPenAvgScored,aSackAvgScored,aRushYdsAllowed,aPassYdsAllowed,aPuntAvgAllowed,aPenAvgAllowed,aSackAvgAllowed,aTurnoverDiff
2009,4,DEN,DAL,17,10,1,158.66666666666666,215.66666666666663,35.333333333333336,7.333333333333332,3.333333333333333,78.33333333333333,136.33333333333334,39.66666666666666,8.0,1.0,2.0,193.66666666666663,236.0,41.333333333333336,10.0,1.0,114.66666666666669,268.0,38.66666666666666,8.333333333333334,1.0,-0.3333333333333333
2009,4,SF,STL,35,0,1,111.66666666666669,164.33333333333334,41.0,8.0,2.0,66.66666666666667,253.0,44.0,6.0,2.6666666666666665,0.6666666666666666,117.33333333333331,158.66666666666666,42.0,7.0,1.0,148.0,255.3333333333333,42.0,7.0,1.6666666666666667,-0.3333333333333333
2009,4,PIT,SD,38,28,1,81.0,265.0,41.66666666666666,9.333333333333334,1.3333333333333333,76.33333333333333,213.0,39.66666666666666,6.666666666666668,2.333333333333333,-1.3333333333333333,66.33333333333333,315.6666666666667,40.66666666666666,6.333333333333332,1.0,142.33333333333334,179.66666666666663,41.333333333333336,6.333333333333332,2.333333333333333,0.3333333333333333
2009,4,MIN,GB,30,23,1,143.66666666666666,173.66666666666663,34.666666666666664,8.333333333333334,2.333333333333333,92.0,167.66666666666666,34.666666666666664,7.666666666666668,3.0,1.3333333333333333,105.66666666666669,207.3333333333333,34.666666666666664,7.0,1.6666666666666667,128.66666666666666,207.0,44.33333333333334,7.0,4.0,2.6666666666666665
2009,5,BAL,CIN,14,17,0,146.5,267.0,37.75,8.75,2.5,59.5,232.25,37.75,7.25,1.25,0.5,122.75,195.75,36.75,6.75,3.0,103.0,242.25,32.75,7.5,2.25,-0.5
2009,5,BUF,CLE,3,6,0,110.75,180.0,39.0,7.25,2.75,150.5,226.5,37.0,9.0,4.0,-1.0,90.0,172.25,37.25,8.75,1.75,176.75,226.5,34.25,9.75,3.0,-1.75
2009,5,CAR,WAS,20,17,1,101.0,192.3333333333333,28.33333333333333,7.0,1.3333333333333333,182.66666666666663,179.66666666666663,38.66666666666666,7.333333333333332,3.0,-2.6666666666666665,100.0,225.25,38.0,8.75,1.75,128.0,173.5,40.5,7.25,2.0,-0.75
2009,5,DET,PIT,20,28,0,101.5,217.25,34.0,7.75,1.5,121.25,240.25,36.0,8.75,2.5,-0.75,105.0,278.75,41.75,9.25,1.75,61.25,218.5,40.75,6.5,2.5,-1.25
2009,5,KC,DAL,20,26,0,101.5,145.0,44.5,7.0,1.25,128.5,250.5,36.75,6.5,3.25,0.0,163.75,237.25,41.5,10.0,1.5,115.0,256.25,39.5,8.25,2.0,-0.5
2009,5,NYG,OAK,44,7,1,145.5,255.5,39.75,8.75,2.0,117.25,115.0,40.75,8.0,0.75,1.0,88.75,119.75,43.75,6.5,2.25,146.25,210.5,37.25,6.0,2.0,-0.5
2009,5,PHI,TB,33,14,1,121.0,262.3333333333333,37.66666666666666,6.666666666666668,3.333333333333333,106.0,156.0,38.0,6.333333333333332,1.3333333333333333,0.6666666666666666,97.0,182.5,39.25,6.5,1.5,171.75,221.75,38.0,9.75,1.25,0.25
2009,5,STL,MIN,10,38,0,111.75,139.5,41.75,7.0,1.75,135.0,224.5,41.25,8.0,2.5,-1.0,123.5,198.0,36.5,7.5,3.75,89.5,211.25,33.5,7.75,2.25,1.25
2009,5,SF,ATL,10,45,0,107.75,156.25,40.5,8.75,2.75,73.75,210.25,43.25,6.25,3.0,1.25,92.33333333333331,210.66666666666663,36.333333333333336,7.0,1.6666666666666667,136.0,245.3333333333333,36.333333333333336,5.333333333333333,0.6666666666666666,1.0
2009,5,ARI,HOU,28,21,1,60.66666666666666,274.3333333333333,41.0,7.0,2.333333333333333,79.66666666666667,280.3333333333333,42.0,7.333333333333332,2.333333333333333,-0.6666666666666666,83.0,249.25,39.0,7.25,0.75,164.75,203.75,40.75,7.5,2.0,0.25
2009,5,DEN,NE,20,17,1,148.0,217.0,37.0,7.5,3.75,77.25,162.5,40.25,8.5,1.5,1.75,102.25,273.75,33.75,7.5,2.0,95.25,192.25,37.75,7.25,1.0,0.5
2009,5,SEA,JAC,41,0,1,96.25,242.25,43.25,7.75,2.25,124.0,219.75,39.25,8.25,2.25,-1.0,131.75,228.25,35.25,7.25,0.75,98.75,282.25,38.25,9.0,1.75,1.0
2009,5,TEN,IND,9,31,0,137.0,221.5,38.0,7.25,2.0,79.75,282.25,37.25,7.75,1.0,-1.25,84.0,330.25,38.25,6.25,3.0,106.5,201.75,39.25,6.75,0.5,0.5
2009,5,MIA,NYJ,31,27,1,183.5,138.25,38.0,6.25,2.75,61.0,238.5,36.75,6.25,3.25,-0.75,130.5,166.75,37.25,7.25,1.0,100.25,177.5,33.75,7.25,2.0,0.0
2009,6,CIN,HOU,17,28,0,126.6,208.8,37.4,6.4,2.8,98.8,228.8,33.8,7.4,2.0,-0.4,75.4,273.6,39.2,7.4,0.8,140.6,222.2,40.0,7.0,1.6,0.2
2009,6,GB,DET,26,0,1,99.75,241.0,33.5,7.25,1.25,112.25,223.0,43.75,6.5,5.0,1.75,103.2,218.8,35.6,8.4,1.8,113.4,244.6,37.4,8.8,3.4,-0.6
2009,6,JAC,STL,23,20,1,113.0,214.8,37.4,7.4,0.8,107.6,273.0,39.6,9.2,2.4,0.4,113.8,167.2,42.4,7.8,1.8,125.8,237.2,42.8,8.0,2.2,-1.4
2009,6,MIN,BAL,33,31,1,116.6,216.0,39.0,7.6,3.2,96.0,224.6,35.8,8.4,2.2,1.6,133.6,248.6,37.8,8.4,2.2,76.0,238.0,38.2,6.8,1.4,0.4
2009,6,NO,NYG,48,27,1,166.25,248.0,38.0,7.25,2.75,84.75,210.5,39.0,8.0,1.0,1.75,160.4,257.0,38.0,8.8,2.8,105.8,104.8,41.6,8.2,0.6,1.2
2009,6,PIT,CLE,27,14,1,100.4,275.4,42.0,9.2,2.8,71.0,219.8,41.0,7.4,2.6,-1.0,106.2,142.2,38.2,8.8,1.8,170.4,209.8,36.0,8.8,2.6,-1.0
2009,6,TB,CAR,21,28,0,94.6,189.6,39.2,6.6,1.8,152.6,227.2,39.0,10.0,1.6,-0.4,97.25,184.75,32.25,6.5,2.25,155.5,165.75,38.0,6.75,3.0,-2.25
2009,6,WAS,KC,6,14,0,94.8,205.0,37.6,8.0,2.0,119.6,171.2,41.2,6.8,2.6,-0.4,95.6,162.4,43.8,7.0,1.2,132.8,270.0,37.8,6.4,3.4,0.4
2009,6,OAK,PHI,13,9,1,83.0,108.6,44.0,7.0,1.8,161.0,221.0,36.0,6.6,2.8,-0.8,109.75,259.0,39.0,7.75,3.25,100.75,171.5,38.25,6.5,1.75,1.25
2009,6,SEA,ARI,3,27,0,105.6,241.0,43.6,8.2,2.8,106.8,208.0,40.6,8.2,2.0,-0.4,56.5,279.75,40.0,6.5,1.75,71.0,303.0,41.5,7.5,2.0,-0.5
2009,6,NE,TEN,59,0,1,101.0,260.8,35.4,8.2,2.0,96.8,218.0,37.8,7.0,1.0,0.6,127.6,208.2,37.8,7.6,1.6,75.4,287.6,38.0,7.4,1.0,-1.0
2009,6,NYJ,BUF,13,16,0,132.0,167.6,37.4,7.6,0.8,110.4,194.4,35.6,8.6,1.8,0.0,117.6,172.6,39.8,6.8,2.4,154.6,185.6,38.0,9.0,3.6,-1.2
2009,6,ATL,CHI,21,14,1,106.25,240.25,37.25,8.0,2.0,127.0,228.75,37.25,6.75,0.5,1.0,91.25,214.0,41.25,9.5,3.5,93.5,226.0,40.5,8.25,1.75,0.0
2009,6,SD,DEN,23,34,0,53.75,295.5,41.5,6.25,1.5,151.0,214.75,41.5,7.0,2.5,0.5,139.0,237.8,37.2,7.2,3.2,81.0,171.8,40.6,9.0,1.6,1.2
2009,7,CIN,CHI,45,10,1,113.16666666666669,215.66666666666663,38.0,7.166666666666668,2.6666666666666665,96.83333333333331,254.8333333333333,32.666666666666664,7.5,1.8333333333333333,-0.5,89.6,229.2,39.6,9.0,2.8,88.4,217.8,39.8,8.8,1.8,-0.2
2009,7,CLE,GB,3,31,0,103.66666666666669,136.16666666666666,38.333333333333336,9.166666666666666,2.0,165.33333333333334,242.0,33.833333333333336,8.5,2.5,-0.8333333333333334,101.2,258.4,35.0,7.8,2.0,105.4,192.6,41.0,6.4,5.0,1.6
2009,7,HOU,SF,24,21,1,77.33333333333333,292.1666666666667,37.16666666666666,7.5,0.8333333333333334,124.83333333333331,226.8333333333333,40.16666666666666,7.666666666666668,1.6666666666666667,0.3333333333333333,106.2,160.8,40.4,9.2,2.2,88.6,234.0,42.6,7.2,3.0,0.8
2009,7,KC,SD,7,37,0,98.0,161.66666666666666,42.0,7.0,1.5,130.33333333333334,249.5,36.833333333333336,6.833333333333332,3.6666666666666665,0.6666666666666666,57.6,284.0,38.2,7.2,1.4,141.0,217.2,36.4,8.0,3.0,0.2
2009,7,PIT,MIN,27,17,1,107.0,296.6666666666667,38.833333333333336,8.833333333333334,2.6666666666666665,74.33333333333333,200.8333333333333,40.66666666666666,8.0,2.6666666666666665,-0.8333333333333334,125.0,223.16666666666663,39.66666666666666,7.166666666666668,3.1666666666666665,93.5,248.3333333333333,36.16666666666666,9.0,2.333333333333333,1.3333333333333333
2009,7,STL,IND,6,42,0,104.0,173.83333333333337,42.0,7.833333333333332,2.0,132.5,252.0,40.5,7.5,2.0,-0.8333333333333334,78.8,326.0,38.8,6.2,2.6,103.2,192.4,38.8,7.2,0.4,0.4
2009,7,TB,NE,7,35,0,99.5,178.16666666666663,37.16666666666666,6.833333333333332,1.6666666666666667,171.66666666666666,198.5,39.0,10.0,2.0,-0.16666666666666666,116.33333333333331,288.3333333333333,35.5,7.833333333333332,1.6666666666666667,112.83333333333331,180.5,36.16666666666666,7.333333333333332,1.1666666666666667,1.3333333333333333
2009,7,CAR,BUF,9,20,0,131.2,158.8,33.6,7.2,2.6,149.2,156.8,35.8,7.0,2.6,-2.0,121.66666666666669,169.5,40.16666666666666,7.0,2.1666666666666665,181.8333333333333,170.66666666666666,38.0,8.5,3.1666666666666665,-0.3333333333333333
2009,7,OAK,NYJ,0,38,0,88.5,125.33333333333331,43.66666666666666,7.0,2.5,145.33333333333334,220.16666666666663,36.66666666666666,7.0,2.6666666666666665,-1.0,163.0,155.66666666666666,37.5,7.333333333333332,0.8333333333333334,115.66666666666669,187.66666666666663,36.66666666666666,8.5,1.6666666666666667,-0.6666666666666666
2009,7,DAL,ATL,37,21,1,161.0,259.4,41.6,9.2,2.0,106.4,251.4,39.8,8.0,1.8,-0.8,98.6,229.2,37.2,8.6,2.0,118.2,241.0,36.4,6.8,0.4,1.0
2009,7,MIA,NO,34,46,0,177.0,163.0,39.0,7.8,2.4,76.4,225.0,37.0,6.8,2.6,-0.6,159.6,270.4,35.8,7.6,2.6,84.6,216.6,39.6,8.8,1.0,1.8
2009,7,NYG,ARI,17,24,0,147.66666666666666,254.3333333333333,38.66666666666666,9.333333333333334,2.5,110.33333333333331,147.33333333333334,39.16666666666666,8.333333333333334,0.8333333333333334,0.6666666666666666,57.6,280.2,39.6,7.2,2.4,59.6,265.2,40.6,7.8,2.0,-0.4
2009,7,WAS,PHI,17,27,0,98.66666666666669,195.3333333333333,36.66666666666666,8.166666666666666,2.5,118.0,169.0,39.833333333333336,6.833333333333332,2.6666666666666665,-0.6666666666666666,101.2,250.4,39.2,8.0,3.0,103.8,179.0,39.0,6.6,2.6,1.4
2009,8,BAL,DEN,30,7,1,124.83333333333331,268.3333333333333,37.833333333333336,9.0,2.333333333333333,91.16666666666669,241.5,39.0,6.5,1.6666666666666667,0.3333333333333333,132.66666666666666,236.0,33.666666666666664,8.0,3.5,79.66666666666667,182.8333333333333,38.0,9.333333333333334,1.5,1.1666666666666667
2009,8,BUF,HOU,10,31,0,111.85714285714286,161.57142857142858,40.714285714285715,7.0,2.142857142857143,172.4285714285714,190.42857142857144,38.142857142857146,8.285714285714286,3.0,0.2857142857142857,79.14285714285714,285.57142857142856,37.142857142857146,8.0,1.0,115.42857142857143,228.42857142857144,40.57142857142857,7.2857142857142865,1.7142857142857142,0.42857142857142855
2009,8,CHI,CLE,30,6,1,80.5,231.66666666666663,38.333333333333336,8.666666666666666,2.333333333333333,109.5,220.3333333333333,39.16666666666666,8.333333333333334,1.6666666666666667,-0.8333333333333334,97.14285714285714,128.28571428571428,39.285714285714285,9.0,1.7142857142857142,170.57142857142858,244.28571428571428,33.142857142857146,8.428571428571429,2.4285714285714284,-1.0
2009,8,DAL,SEA,38,17,1,153.33333333333334,266.0,41.66666666666666,8.666666666666666,2.333333333333333,109.33333333333331,238.5,38.333333333333336,8.333333333333334,1.8333333333333333,-0.3333333333333333,90.33333333333331,219.8333333333333,42.5,8.333333333333334,2.6666666666666665,99.33333333333331,220.3333333333333,40.16666666666666,8.5,2.5,-0.3333333333333333
2009,8,DET,STL,10,17,0,99.0,194.16666666666663,34.666666666666664,8.0,2.333333333333333,112.33333333333331,258.5,38.0,9.0,3.6666666666666665,-0.6666666666666666,111.28571428571428,165.71428571428572,41.857142857142854,8.714285714285714,1.7142857142857142,135.85714285714286,249.57142857142856,40.142857142857146,7.571428571428571,2.142857142857143,-1.0
2009,8,GB,MIN,26,38,0,118.0,258.3333333333333,34.0,7.833333333333332,2.0,97.5,174.0,41.66666666666666,6.666666666666668,4.166666666666667,1.6666666666666667,119.85714285714286,233.7142857142857,39.57142857142857,7.142857142857142,3.1428571428571432,95.28571428571428,234.7142857142857,36.714285714285715,8.428571428571429,2.5714285714285716,1.0
2009,8,IND,SF,18,14,1,91.66666666666669,310.8333333333333,38.66666666666666,6.5,2.6666666666666665,111.83333333333331,179.83333333333337,39.16666666666666,8.333333333333334,0.3333333333333333,0.6666666666666666,98.33333333333331,173.66666666666663,40.833333333333336,8.5,2.1666666666666665,88.83333333333331,236.0,41.66666666666666,7.833333333333332,2.833333333333333,0.5
2009,8,NYJ,MIA,25,30,0,184.85714285714286,152.14285714285714,38.42857142857143,6.857142857142858,1.1428571428571428,116.14285714285714,181.42857142857144,38.857142857142854,8.428571428571429,1.4285714285714286,0.0,170.33333333333334,168.66666666666666,39.66666666666666,7.5,2.833333333333333,86.66666666666669,233.5,37.0,6.333333333333332,2.5,-0.3333333333333333
2009,8,SD,OAK,24,16,1,70.5,281.3333333333333,39.333333333333336,7.0,1.8333333333333333,137.66666666666666,194.66666666666663,36.0,7.5,2.5,0.6666666666666666,92.85714285714286,128.0,44.85714285714285,7.142857142857142,2.142857142857143,169.71428571428572,207.42857142857144,37.714285714285715,6.571428571428571,2.7142857142857144,-1.4285714285714286
2009,8,TEN,JAC,30,13,1,138.5,172.33333333333337,36.16666666666666,7.833333333333332,1.6666666666666667,95.0,310.6666666666667,37.66666666666666,7.166666666666668,0.8333333333333334,-1.6666666666666667,121.83333333333331,233.3333333333333,36.0,7.0,0.8333333333333334,98.83333333333331,262.0,39.66666666666666,9.0,2.5,0.0
2009,8,ARI,CAR,21,34,0,60.0,269.5,39.833333333333336,7.333333333333332,2.5,67.5,257.6666666666667,39.5,7.166666666666668,2.0,0.0,128.66666666666666,183.8333333333333,34.5,7.166666666666668,2.5,133.16666666666666,149.66666666666666,37.16666666666666,7.0,2.5,-2.333333333333333
2009,8,PHI,NYG,40,17,1,104.66666666666669,232.0,38.16666666666666,7.5,3.5,96.83333333333331,190.16666666666663,38.5,7.166666666666668,2.6666666666666665,1.8333333333333333,141.85714285714286,249.42857142857144,38.0,8.571428571428571,2.4285714285714284,104.85714285714286,157.14285714285714,39.42857142857143,8.285714285714286,1.1428571428571428,0.2857142857142857
2009,8,NO,ATL,35,27,1,156.0,271.3333333333333,36.0,7.0,2.5,93.33333333333331,213.3333333333333,40.16666666666666,8.333333333333334,1.6666666666666667,1.3333333333333333,102.83333333333331,220.0,36.16666666666666,8.833333333333334,2.0,117.66666666666669,250.66666666666663,37.333333333333336,6.666666666666668,1.0,0.5
2009,9,ATL,WAS,31,17,1,111.14285714285714,228.7142857142857,36.42857142857143,8.428571428571429,2.0,121.71428571428572,256.42857142857144,37.714285714285715,7.0,1.2857142857142858,0.5714285714285714,93.42857142857143,202.57142857142856,36.57142857142857,8.428571428571429,2.5714285714285716,118.57142857142857,164.85714285714286,38.857142857142854,6.571428571428571,3.1428571428571432,-1.1428571428571428
2009,9,CHI,ARI,21,41,0,93.28571428571428,227.0,37.142857142857146,8.428571428571429,2.142857142857143,110.57142857142857,199.42857142857144,39.0,8.571428571428571,2.0,-0.14285714285714285,64.85714285714286,263.2857142857143,40.0,7.2857142857142865,2.2857142857142856,96.42857142857143,233.0,39.42857142857143,7.571428571428571,2.0,-0.8571428571428571
2009,9,CIN,BAL,17,7,1,127.71428571428572,218.14285714285717,37.714285714285715,7.0,2.4285714285714284,88.0,253.28571428571428,32.57142857142857,7.428571428571429,1.5714285714285714,0.14285714285714285,124.85714285714286,253.85714285714286,37.857142857142854,9.285714285714286,2.2857142857142856,87.57142857142857,226.14285714285717,38.57142857142857,6.285714285714287,1.7142857142857142,0.42857142857142855
2009,9,IND,HOU,20,17,1,87.2857142857143,316.2857142857143,39.0,6.571428571428571,2.8571428571428568,112.0,180.14285714285714,40.142857142857146,8.142857142857142,0.7142857142857143,0.8571428571428571,92.5,281.5,37.375,8.125,1.125,113.125,213.25,39.625,7.5,1.75,0.25
2009,9,JAC,KC,24,21,1,135.42857142857142,216.14285714285717,36.857142857142854,7.857142857142858,0.7142857142857143,128.28571428571428,242.42857142857144,40.142857142857146,8.428571428571429,2.7142857142857144,-0.2857142857142857,101.28571428571428,150.28571428571428,40.857142857142854,6.7142857142857135,1.2857142857142858,131.0,252.14285714285717,38.0,6.7142857142857135,3.7142857142857135,0.14285714285714285
2009,9,NE,MIA,27,17,1,115.0,291.0,34.57142857142857,7.571428571428571,1.8571428571428568,109.42857142857143,176.28571428571428,35.42857142857143,7.571428571428571,1.1428571428571428,1.2857142857142858,153.42857142857142,152.0,40.0,7.2857142857142865,2.7142857142857144,92.42857142857143,236.0,36.57142857142857,6.285714285714287,3.0,-0.2857142857142857
2009,9,TB,GB,38,28,1,98.0,174.28571428571428,36.285714285714285,7.142857142857142,1.5714285714285714,162.42857142857142,214.0,37.57142857142857,9.428571428571429,2.142857142857143,-0.2857142857142857,114.0,258.7142857142857,34.285714285714285,7.7142857142857135,1.7142857142857142,99.42857142857143,184.0,40.857142857142854,7.0,4.428571428571429,1.7142857142857142
2009,9,NO,CAR,30,20,1,154.57142857142858,274.14285714285717,36.57142857142857,7.2857142857142865,2.5714285714285716,103.0,223.0,39.857142857142854,8.0,1.7142857142857142,1.0,148.85714285714286,169.71428571428572,35.142857142857146,7.571428571428571,2.4285714285714284,127.57142857142857,160.57142857142858,37.714285714285715,7.0,2.2857142857142856,-1.1428571428571428
2009,9,SEA,DET,32,20,1,88.7142857142857,221.14285714285717,39.42857142857143,8.285714285714286,2.5714285714285716,101.28571428571428,224.42857142857144,40.857142857142854,8.428571428571429,2.5714285714285716,-0.42857142857142855,103.0,189.57142857142856,35.857142857142854,8.0,2.0,117.71428571428572,251.85714285714286,38.0,8.428571428571429,3.4285714285714284,-0.5714285714285714
2009,9,NYG,SD,20,21,0,141.75,245.125,36.75,8.25,2.375,114.25,163.875,40.0,8.375,1.25,0.125,74.71428571428571,276.2857142857143,39.285714285714285,7.142857142857142,2.2857142857142856,132.14285714285714,178.4285714285714,37.142857142857146,7.142857142857142,2.2857142857142856,0.42857142857142855
2009,9,SF,TEN,27,34,0,100.42857142857143,174.85714285714286,41.57142857142857,8.285714285714286,2.2857142857142856,84.85714285714286,252.14285714285717,41.57142857142857,7.7142857142857135,3.0,0.14285714285714285,162.28571428571428,165.57142857142858,37.142857142857146,7.428571428571429,2.0,112.42857142857143,282.42857142857144,38.285714285714285,8.0,0.7142857142857143,-1.1428571428571428
2009,9,PHI,DAL,16,20,0,115.42857142857143,229.0,39.0,7.7142857142857135,3.2857142857142856,103.14285714285714,193.7142857142857,37.0,7.0,2.5714285714285716,1.7142857142857142,147.57142857142858,263.57142857142856,42.142857142857146,8.571428571428571,2.4285714285714284,105.0,237.14285714285717,35.857142857142854,8.285714285714286,1.8571428571428568,-0.14285714285714285
2009,9,DEN,PIT,10,28,0,123.14285714285714,221.42857142857144,34.0,7.571428571428571,3.2857142857142856,86.14285714285714,180.57142857142856,38.0,9.571428571428571,1.5714285714285714,0.8571428571428571,106.85714285714286,276.14285714285717,39.0,8.285714285714286,2.8571428571428568,76.42857142857143,214.57142857142856,40.42857142857143,7.857142857142858,2.7142857142857144,-0.5714285714285714
2009,10,SF,CHI,10,6,1,101.375,184.25,43.0,7.875,2.125,93.25,241.0,41.875,7.625,3.125,-0.375,90.375,242.0,37.0,8.5,2.0,119.5,206.5,39.25,8.375,2.25,-0.125
2009,10,CAR,ATL,28,19,1,153.0,172.125,35.25,7.375,2.25,122.125,181.75,37.875,7.0,2.25,-1.125,119.875,215.75,37.25,8.25,2.375,123.5,246.375,38.75,7.125,1.5,0.5
2009,10,MIA,TB,25,23,1,150.875,158.125,40.125,7.75,2.625,94.5,246.875,36.375,6.625,2.875,-0.125,95.875,177.25,36.375,7.125,2.125,163.375,216.5,36.375,9.125,2.0,0.0
2009,10,MIN,DET,27,10,1,118.75,235.0,39.125,7.375,3.5,94.625,238.0,36.625,8.25,2.25,0.625,104.375,189.125,37.0,8.0,1.875,109.875,263.125,37.75,8.25,3.25,-0.875
2009,10,NYJ,JAC,22,24,0,177.625,164.5,37.875,6.75,1.75,108.125,165.25,39.25,8.125,1.5,0.0,140.125,220.75,36.5,7.625,1.0,119.75,242.25,40.125,8.625,2.5,-0.375
2009,10,PIT,CIN,12,18,0,115.125,266.875,39.125,8.125,2.75,70.25,214.625,39.5,7.875,2.75,-0.375,130.0,218.75,38.0,6.875,2.625,83.875,241.625,33.625,7.875,1.5,0.25
2009,10,STL,NO,23,28,0,116.125,171.5,41.375,8.25,1.75,134.75,238.625,40.5,7.625,1.875,-0.875,145.75,281.125,36.875,7.25,2.5,112.875,218.75,39.375,7.75,1.625,1.0
2009,10,TEN,BUF,41,17,1,161.0,165.25,38.0,7.375,2.25,111.875,278.375,40.125,7.625,0.75,-0.5,110.0,154.75,39.75,7.25,2.125,174.125,198.25,38.25,8.375,2.875,0.375
2009,10,WAS,DEN,27,17,1,98.75,199.25,37.75,8.375,2.625,126.375,159.875,39.375,6.625,3.375,-1.0,111.125,220.625,33.875,7.625,3.25,97.0,183.25,38.25,9.25,1.625,0.625
2009,10,OAK,KC,10,16,0,93.625,122.125,44.75,6.875,2.0,161.0,212.25,37.875,6.75,3.0,-1.125,96.125,161.625,40.75,7.125,1.25,136.25,252.25,37.5,6.625,3.625,0.25
2009,10,ARI,SEA,31,20,1,79.5,262.375,40.125,7.25,2.5,93.125,247.25,39.0,7.75,1.875,-0.75,84.5,236.25,39.0,8.125,2.5,102.875,219.625,41.375,8.375,2.375,0.0
2009,10,GB,DAL,17,7,1,121.0,255.625,33.5,7.625,1.625,97.125,185.75,40.375,7.0,4.625,1.25,138.625,265.875,42.125,8.25,2.625,103.0,233.5,36.625,8.5,2.125,0.0
2009,10,SD,PHI,31,23,1,69.625,265.75,38.625,7.0,2.625,130.125,179.625,36.875,7.625,2.25,0.25,112.125,226.375,39.375,8.0,3.375,99.75,204.75,37.625,6.875,2.75,1.375
2009,10,IND,NE,35,34,1,85.375,315.0,38.25,7.0,2.75,108.125,195.25,40.375,8.0,0.875,0.875,114.25,295.0,34.625,7.75,1.875,112.375,179.375,36.125,8.0,1.25,1.0
